Day,Title,Rank,Weight,Tag
월요웹툰,날 먹는 건 금지양!,75,37,청춘
월요웹툰,날 먹는 건 금지양!,75,37,공식미남
월요웹툰,날 먹는 건 금지양!,75,37,명랑녀
월요웹툰,날 먹는 건 금지양!,75,37,러블리
월요웹툰,날 먹는 건 금지양!,75,37,힐링
월요웹툰,날 먹는 건 금지양!,75,37,학원로맨스
월요웹툰,날 먹는 건 금지양!,75,37,청춘로맨스
월요웹툰,불완전한 이혼의 결말,76,36,로맨스
월요웹툰,불완전한 이혼의 결말,76,36,계략남
월요웹툰,불완전한 이혼의 결말,76,36,후회남
월요웹툰,불완전한 이혼의 결말,76,36,능력녀
월요웹툰,불완전한 이혼의 결말,76,36,요즘핫한추천작
월요웹툰,불완전한 이혼의 결말,76,36,후회물
월요웹툰,불완전한 이혼의 결말,76,36,로판
월요웹툰,불완전한 이혼의 결말,76,36,소설원작
월요웹툰,마왕의 빛나는 별,77,35,판타지
월요웹툰,마왕의 빛나는 별,77,35,2024 연재직행열차
월요웹툰,마왕의 빛나는 별,77,35,마법
월요웹툰,마왕의 빛나는 별,77,35,아방녀
월요웹툰,마왕의 빛나는 별,77,35,판타지
월요웹툰,마왕의 빛나는 별,77,35,아카데미물
월요웹툰,마왕의 빛나는 별,77,35,성장물
월요웹툰,최강고,78,34,드라마
월요웹툰,최강고,78,34,학원액션
월요웹툰,최강고,78,34,열혈
월요웹툰,최강고,78,34,소심남
월요웹툰,최강고,78,34,평범남
월요웹툰,최강고,78,34,병맛
월요웹툰,지유지요,79,33,로맨스
월요웹툰,지유지요,79,33,힘숨찐
월요웹툰,지유지요,79,33,하이틴
월요웹툰,지유지요,79,33,학원로맨스
월요웹툰,지유지요,79,33,걸크러시
월요웹툰,채널명 : 구찬지아,80,32,로맨스
월요웹툰,채널명 : 구찬지아,80,32,현대판타지
월요웹툰,채널명 : 구찬지아,80,32,설렘폭발
월요웹툰,채널명 : 구찬지아,80,32,사연남
월요웹툰,채널명 : 구찬지아,80,32,연하남
월요웹툰,채널명 : 구찬지아,80,32,능력녀
월요웹툰,ZD,81,31,스포츠
월요웹툰,ZD,81,31,가족
월요웹툰,ZD,81,31,스포츠
월요웹툰,ZD,81,31,드라마
월요웹툰,ZD,81,31,개그
월요웹툰,ZD,81,31,축구
월요웹툰,ZD,81,31,성장드라마
월요웹툰,ZD,81,31,스포츠성장
월요웹툰,게임마스터,82,30,판타지
월요웹툰,게임마스터,82,30,게임판타지
월요웹툰,게임마스터,82,30,이세계
월요웹툰,게임마스터,82,30,다크판타지
월요웹툰,게임마스터,82,30,소설원작
월요웹툰,코너트 성 집사로 살아남기,83,29,로맨스
월요웹툰,코너트 성 집사로 살아남기,83,29,러브코미디
월요웹툰,코너트 성 집사로 살아남기,83,29,설렘폭발
월요웹툰,코너트 성 집사로 살아남기,83,29,서양
월요웹툰,코너트 성 집사로 살아남기,83,29,왕족/귀족
월요웹툰,코너트 성 집사로 살아남기,83,29,공식미남
월요웹툰,코너트 성 집사로 살아남기,83,29,명랑녀
월요웹툰,코너트 성 집사로 살아남기,83,29,로맨스
월요웹툰,나의 보이소프렌드,84,28,드라마
월요웹툰,나의 보이소프렌드,84,28,예술
월요웹툰,나의 보이소프렌드,84,28,우정
월요웹툰,나의 보이소프렌드,84,28,라이벌
월요웹툰,나의 보이소프렌드,84,28,청춘
월요웹툰,나의 보이소프렌드,84,28,2022 최강자전
월요웹툰,나의 보이소프렌드,84,28,성장물
월요웹툰,나의 보이소프렌드,84,28,학원로맨스
월요웹툰,달로 만든 아이,85,27,판타지
월요웹툰,달로 만든 아이,85,27,오컬트판타지
월요웹툰,달로 만든 아이,85,27,자극적인
월요웹툰,달로 만든 아이,85,27,이능력
월요웹툰,달로 만든 아이,85,27,성장물
월요웹툰,달로 만든 아이,85,27,후회물
월요웹툰,달로 만든 아이,85,27,최강자전
월요웹툰,너의 완두콩을 먹고 싶어!,86,26,개그
월요웹툰,너의 완두콩을 먹고 싶어!,86,26,2024 지상최대공모전
월요웹툰,너의 완두콩을 먹고 싶어!,86,26,열혈병맛개그
월요웹툰,너의 완두콩을 먹고 싶어!,86,26,액션
월요웹툰,너의 완두콩을 먹고 싶어!,86,26,병맛
월요웹툰,너의 완두콩을 먹고 싶어!,86,26,가벼운
월요웹툰,너의 완두콩을 먹고 싶어!,86,26,개그
월요웹툰,"세계 서열 0위님, 제발 그만해 주세요",87,25,로맨스
월요웹툰,"세계 서열 0위님, 제발 그만해 주세요",87,25,청춘
월요웹툰,"세계 서열 0위님, 제발 그만해 주세요",87,25,인소감성
월요웹툰,"세계 서열 0위님, 제발 그만해 주세요",87,25,무해한
월요웹툰,"세계 서열 0위님, 제발 그만해 주세요",87,25,러블리
월요웹툰,"세계 서열 0위님, 제발 그만해 주세요",87,25,하이틴
월요웹툰,"세계 서열 0위님, 제발 그만해 주세요",87,25,학원로맨스
월요웹툰,"세계 서열 0위님, 제발 그만해 주세요",87,25,학원물
월요웹툰,부두슬램,88,24,판타지
월요웹툰,부두슬램,88,24,흑백
월요웹툰,부두슬램,88,24,액션판타지
월요웹툰,부두슬램,88,24,크리처
월요웹툰,부두슬램,88,24,이능력배틀물
월요웹툰,부두슬램,88,24,인외존재
월요웹툰,부두슬램,88,24,소년왕도물
월요웹툰,NPC를 죽였다,89,23,판타지
월요웹툰,NPC를 죽였다,89,23,판타지개그
월요웹툰,NPC를 죽였다,89,23,게임
월요웹툰,NPC를 죽였다,89,23,상태창
월요웹툰,NPC를 죽였다,89,23,마법
월요웹툰,NPC를 죽였다,89,23,모험
월요웹툰,NPC를 죽였다,89,23,우정
월요웹툰,NPC를 죽였다,89,23,액션
월요웹툰,NPC를 죽였다,89,23,판타지
월요웹툰,네 앞에서만 부끄러운 나는,90,22,로맨스
월요웹툰,네 앞에서만 부끄러운 나는,90,22,리얼로맨스
월요웹툰,네 앞에서만 부끄러운 나는,90,22,감성적인
월요웹툰,네 앞에서만 부끄러운 나는,90,22,설렘폭발
월요웹툰,네 앞에서만 부끄러운 나는,90,22,현대
월요웹툰,네 앞에서만 부끄러운 나는,90,22,첫사랑
월요웹툰,네 앞에서만 부끄러운 나는,90,22,청춘
월요웹툰,네 앞에서만 부끄러운 나는,90,22,아방녀
월요웹툰,아직 제목 없음,91,21,드라마
월요웹툰,아직 제목 없음,91,21,공감
월요웹툰,아직 제목 없음,91,21,우정
월요웹툰,아직 제목 없음,91,21,청춘
월요웹툰,아직 제목 없음,91,21,감성
월요웹툰,아직 제목 없음,91,21,동아리
월요웹툰,아직 제목 없음,91,21,힐링
월요웹툰,아직 제목 없음,91,21,하이틴
월요웹툰,아직 제목 없음,91,21,학원로맨스
월요웹툰,한국에서 히어로 하기 힘들더라,92,20,판타지
월요웹툰,한국에서 히어로 하기 힘들더라,92,20,독자PICK
월요웹툰,한국에서 히어로 하기 힘들더라,92,20,현대판타지
월요웹툰,한국에서 히어로 하기 힘들더라,92,20,이능력
월요웹툰,한국에서 히어로 하기 힘들더라,92,20,우정
월요웹툰,한국에서 히어로 하기 힘들더라,92,20,빌런
월요웹툰,한국에서 히어로 하기 힘들더라,92,20,가벼운
월요웹툰,한국에서 히어로 하기 힘들더라,92,20,개그
월요웹툰,와일드 랭커,93,19,판타지
월요웹툰,와일드 랭커,93,19,액션판타지
월요웹툰,와일드 랭커,93,19,배틀
월요웹툰,와일드 랭커,93,19,소년물
월요웹툰,와일드 랭커,93,19,모험
월요웹툰,와일드 랭커,93,19,우정
월요웹툰,와일드 랭커,93,19,성장물
월요웹툰,와일드 랭커,93,19,헌터물
월요웹툰,청소하러 왔어요,94,18,감성
월요웹툰,프로젝트 마르스,95,17,판타지
월요웹툰,프로젝트 마르스,95,17,2024 지상최대공모전
월요웹툰,프로젝트 마르스,95,17,액션판타지
월요웹툰,프로젝트 마르스,95,17,배틀
월요웹툰,프로젝트 마르스,95,17,소년물
월요웹툰,프로젝트 마르스,95,17,액션
월요웹툰,프로젝트 마르스,95,17,판타지
월요웹툰,비터사이드 크렌베리스,96,16,판타지
월요웹툰,비터사이드 크렌베리스,96,16,흑백
월요웹툰,비터사이드 크렌베리스,96,16,액션판타지
월요웹툰,비터사이드 크렌베리스,96,16,생존
월요웹툰,비터사이드 크렌베리스,96,16,이능력
월요웹툰,비터사이드 크렌베리스,96,16,모험
월요웹툰,비터사이드 크렌베리스,96,16,아포칼립스
월요웹툰,비터사이드 크렌베리스,96,16,다크판타지
월요웹툰,솔로스쿨,97,15,로맨스
월요웹툰,솔로스쿨,97,15,청춘
월요웹툰,솔로스쿨,97,15,무심남
월요웹툰,솔로스쿨,97,15,명랑녀
월요웹툰,솔로스쿨,97,15,짝사랑녀
월요웹툰,솔로스쿨,97,15,평범녀
월요웹툰,솔로스쿨,97,15,가벼운
월요웹툰,솔로스쿨,97,15,러블리
월요웹툰,철이 없어서 그래,98,14,로맨스
월요웹툰,철이 없어서 그래,98,14,순애남
월요웹툰,철이 없어서 그래,98,14,헌신남
월요웹툰,철이 없어서 그래,98,14,사연남
월요웹툰,철이 없어서 그래,98,14,능력남
월요웹툰,철이 없어서 그래,98,14,재벌남
월요웹툰,철이 없어서 그래,98,14,계략남
월요웹툰,철이 없어서 그래,98,14,아방녀
월요웹툰,데빌 캐피탈,99,13,스릴러
월요웹툰,데빌 캐피탈,99,13,고자극스릴러
월요웹툰,데빌 캐피탈,99,13,현대판타지
월요웹툰,데빌 캐피탈,99,13,오컬트판타지
월요웹툰,데빌 캐피탈,99,13,고자극드라마
월요웹툰,데빌 캐피탈,99,13,미스터리
월요웹툰,데빌 캐피탈,99,13,공포
월요웹툰,티엔다비스 - 완벽한 구원을 위하여,100,12,로맨스
월요웹툰,티엔다비스 - 완벽한 구원을 위하여,100,12,서양
월요웹툰,티엔다비스 - 완벽한 구원을 위하여,100,12,왕족/귀족
월요웹툰,티엔다비스 - 완벽한 구원을 위하여,100,12,능력녀
월요웹툰,티엔다비스 - 완벽한 구원을 위하여,100,12,로판
월요웹툰,티엔다비스 - 완벽한 구원을 위하여,100,12,걸크러시
월요웹툰,티엔다비스 - 완벽한 구원을 위하여,100,12,구원서사
월요웹툰,티엔다비스 - 완벽한 구원을 위하여,100,12,까칠남
월요웹툰,여고생이 신인데 나만 괴롭힘,101,11,드라마
월요웹툰,여고생이 신인데 나만 괴롭힘,101,11,러브코미디
월요웹툰,여고생이 신인데 나만 괴롭힘,101,11,개그
월요웹툰,여고생이 신인데 나만 괴롭힘,101,11,성장물
월요웹툰,여고생이 신인데 나만 괴롭힘,101,11,게임판타지
월요웹툰,여고생이 신인데 나만 괴롭힘,101,11,SF
월요웹툰,여고생이 신인데 나만 괴롭힘,101,11,학원물
월요웹툰,여고생이 신인데 나만 괴롭힘,101,11,성장드라마
월요웹툰,머저리 M수생,102,10,드라마
월요웹툰,머저리 M수생,102,10,고자극드라마
월요웹툰,머저리 M수생,102,10,현대
월요웹툰,머저리 M수생,102,10,청춘
월요웹툰,머저리 M수생,102,10,하이퍼리얼리즘
월요웹툰,머저리 M수생,102,10,공감성수치
월요웹툰,신당귀,103,9,스릴러
월요웹툰,신당귀,103,9,동양
월요웹툰,신당귀,103,9,로맨스
월요웹툰,신당귀,103,9,스릴러
월요웹툰,신당귀,103,9,공포
월요웹툰,신당귀,103,9,구원서사
월요웹툰,컨트롤X,104,8,로맨스
월요웹툰,컨트롤X,104,8,연예계로맨스
월요웹툰,컨트롤X,104,8,공식미녀
월요웹툰,컨트롤X,104,8,능력녀
월요웹툰,컨트롤X,104,8,2022 지상최대공모전
월요웹툰,컨트롤X,104,8,전남친
월요웹툰,컨트롤X,104,8,연예계
월요웹툰,웅녀님이 보우하사,105,7,판타지
월요웹툰,웅녀님이 보우하사,105,7,판타지개그
월요웹툰,웅녀님이 보우하사,105,7,동양
월요웹툰,웅녀님이 보우하사,105,7,동양풍판타지
월요웹툰,찔레꽃 그늘 아래,106,6,로맨스
월요웹툰,찔레꽃 그늘 아래,106,6,동양풍로맨스
월요웹툰,찔레꽃 그늘 아래,106,6,동양
월요웹툰,찔레꽃 그늘 아래,106,6,시대물
월요웹툰,찔레꽃 그늘 아래,106,6,혐관
월요웹툰,찔레꽃 그늘 아래,106,6,능글남
월요웹툰,찔레꽃 그늘 아래,106,6,집착남
월요웹툰,찔레꽃 그늘 아래,106,6,공식미녀
월요웹툰,슬로우 다이브,107,5,스포츠
월요웹툰,슬로우 다이브,107,5,고자극드라마
월요웹툰,슬로우 다이브,107,5,우정
월요웹툰,슬로우 다이브,107,5,라이벌
월요웹툰,슬로우 다이브,107,5,청춘
월요웹툰,슬로우 다이브,107,5,스포츠
월요웹툰,슬로우 다이브,107,5,성장물
월요웹툰,슬로우 다이브,107,5,성장드라마
월요웹툰,좋아하면 닮는댔어,108,4,로맨스
월요웹툰,좋아하면 닮는댔어,108,4,예술
월요웹툰,좋아하면 닮는댔어,108,4,청춘
월요웹툰,좋아하면 닮는댔어,108,4,명랑녀
월요웹툰,좋아하면 닮는댔어,108,4,직진녀
월요웹툰,좋아하면 닮는댔어,108,4,로맨틱코미디
월요웹툰,좋아하면 닮는댔어,108,4,캠퍼스로맨스
월요웹툰,좋아하면 닮는댔어,108,4,까칠남
월요웹툰,사이다걸,109,3,드라마
월요웹툰,사이다걸,109,3,2021 지상최대공모전
월요웹툰,두번째 신의아이,110,2,로맨스
월요웹툰,두번째 신의아이,110,2,현대판타지
월요웹툰,두번째 신의아이,110,2,오컬트판타지
월요웹툰,두번째 신의아이,110,2,현대
월요웹툰,두번째 신의아이,110,2,신화
월요웹툰,두번째 신의아이,110,2,가족
월요웹툰,두번째 신의아이,110,2,오컬트
월요웹툰,두번째 신의아이,110,2,동양풍판타지
월요웹툰,연애복붙,111,1,로맨스
월요웹툰,연애복붙,111,1,러브코미디
월요웹툰,연애복붙,111,1,공식미남
월요웹툰,연애복붙,111,1,능력남
월요웹툰,연애복붙,111,1,얼빠녀
월요웹툰,연애복붙,111,1,미스터리
월요웹툰,연애복붙,111,1,4차원
월요웹툰,연애복붙,111,1,SF
화요웹툰,괴력 난신,1,108,무협/사극
화요웹툰,괴력 난신,1,108,레드아이스 스튜디오
화요웹툰,괴력 난신,1,108,액션
화요웹툰,괴력 난신,1,108,세계관
화요웹툰,괴력 난신,1,108,오컬트
화요웹툰,괴력 난신,1,108,동양풍판타지
화요웹툰,괴력 난신,1,108,판무
화요웹툰,절대회귀,2,107,무협/사극
화요웹툰,절대회귀,2,107,참교육
화요웹툰,절대회귀,2,107,미친작화
화요웹툰,절대회귀,2,107,무협/사극
화요웹툰,절대회귀,2,107,고인물
화요웹툰,절대회귀,2,107,타임슬립
화요웹툰,절대회귀,2,107,회귀
화요웹툰,절대회귀,2,107,판무
화요웹툰,오! 나의 교주님,3,106,드라마
화요웹툰,오! 나의 교주님,3,106,컷툰
화요웹툰,오! 나의 교주님,3,106,성인웹툰
화요웹툰,김부장,4,105,액션
화요웹툰,김부장,4,105,사이다
화요웹툰,김부장,4,105,자극적인
화요웹툰,김부장,4,105,시리어스
화요웹툰,김부장,4,105,가족
화요웹툰,김부장,4,105,중년
화요웹툰,김부장,4,105,참교육
화요웹툰,김부장,4,105,범죄
화요웹툰,김부장,4,105,격투기
화요웹툰,신입사원 김철수,5,104,판타지
화요웹툰,신입사원 김철수,5,104,현대
화요웹툰,신입사원 김철수,5,104,오피스
화요웹툰,신입사원 김철수,5,104,청춘
화요웹툰,신입사원 김철수,5,104,고인물
화요웹툰,신입사원 김철수,5,104,재벌
화요웹툰,신입사원 김철수,5,104,타임슬립
화요웹툰,신입사원 김철수,5,104,힐링
화요웹툰,신입사원 김철수,5,104,직업드라마
화요웹툰,예쁨 컬렉션,6,103,스릴러
화요웹툰,예쁨 컬렉션,6,103,바디 호러
화요웹툰,예쁨 컬렉션,6,103,고자극스릴러
